date,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,wind_gusts_10m,precipitation,rain,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,visibility,storm_index,IFI_calibrated,SSI,SIGATC_risk_score_v2,SIGATC_risk_label_v2,SIGATC_risk_description
2025-09-08 03:00:00+00:00,25.0885,25.0,3.6795614,10.594036,27.359999,0.0,0.0,0.067,0.121,24140.0,0.28568602,0.062785386107862,0.21461187,0.17423570109531283,green,Baixo risco — condições normais
2025-09-08 04:00:00+00:00,23.9385,27.0,3.795368,6.8399997,23.4,0.0,0.0,0.067,0.121,24140.0,0.29410428,0.05525113921612501,0.21461187,0.1746777086518705,green,Baixo risco — condições normais
2025-09-08 05:00:00+00:00,22.2885,30.0,3.8748097,5.4119864,15.119999,0.0,0.0,0.067,0.121,24140.0,0.31249148,0.039497715421020985,0.21461187,0.17599459597840905,green,Baixo risco — condições normais
2025-09-08 06:00:00+00:00,21.6385,30.0,3.311804,5.7599998,14.04,0.0,0.0,0.067,0.121,24140.0,0.30567783,0.03744292166084051,0.21461187,0.1715603764168918,green,Baixo risco — condições normais
2025-09-08 07:00:00+00:00,21.2885,29.0,2.5303664,5.7599998,14.04,0.0,0.0,0.068,0.121,24140.0,0.28299206,0.037500000558793545,0.21575344,0.16024603275582194,green,Baixo risco — condições normais
2025-09-08 08:00:00+00:00,20.8885,29.0,2.1850872,6.489992,14.759999,0.0,0.0,0.068,0.121,24140.0,0.26417857,0.03886986244469881,0.21575344,0.1515242182649672,green,Baixo risco — condições normais
2025-09-08 09:00:00+00:00,21.1385,26.0,0.8747421,8.287822,19.08,0.0,0.0,0.068,0.121,24140.0,0.2482897,0.04708904307335615,0.21575344,0.14768937369808555,green,Baixo risco — condições normais
2025-09-08 10:00:00+00:00,22.0385,24.0,0.5281494,10.823973,24.48,0.0,0.0,0.068,0.121,24140.0,0.25014243,0.05736301373690367,0.21575344,0.15375271951779723,green,Baixo risco — condições normais
2025-09-08 11:00:00+00:00,23.3385,26.0,2.7489874,14.494192,28.44,0.0,0.0,0.068,0.121,24140.0,0.26875788,0.06489726435393095,0.21575344,0.16682757204398513,green,Baixo risco — condições normais
2025-09-08 12:00:00+00:00,26.1385,25.0,4.5683026,15.496736,38.519997,0.0,0.0,0.068,0.121,24140.0,0.2844812,0.08407533820718527,0.21575344,0.1842782679013908,green,Baixo risco — condições normais
2025-09-08 13:00:00+00:00,28.8885,22.0,5.0429535,17.873556,38.16,0.0,0.0,0.068,0.121,24140.0,0.25922853,0.08339041378349066,0.21575344,0.1713094706647098,green,Baixo risco — condições normais
2025-09-08 14:00:00+00:00,31.0885,19.0,4.7533245,16.870138,38.16,0.0,0.0,0.068,0.121,24140.0,0.23529592,0.08339041378349066,0.21575344,0.15934316767379642,green,Baixo risco — condições normais
2025-09-08 15:00:00+00:00,32.6385,17.0,4.4188175,14.003028,36.719997,0.0,0.0,0.067,0.121,24140.0,0.21415271,0.0805936073884368,0.21461187,0.14737315801903605,green,Baixo risco — condições normais
2025-09-08 16:00:00+00:00,33.6385,16.0,4.355012,10.233123,30.960001,0.0,0.0,0.067,0.121,24140.0,0.1883288,0.06963470485061407,0.21461187,0.12898175371810794,green,Baixo risco — condições normais
2025-09-08 17:00:00+00:00,34.1385,16.0,4.754697,6.792466,23.039999,0.0,0.0,0.066,0.121,24140.0,0.16455185,0.05450913030654192,0.21347032,0.10953049222007394,green,Baixo risco — condições normais
2025-09-08 18:00:00+00:00,34.3385,16.0,4.9145336,4.072935,16.56,0.0,0.0,0.065,0.121,24140.0,0.14559256,0.04212328605353832,0.21232876,0.09385792072862387,green,Baixo risco — condições normais
2025-09-08 19:00:00+00:00,33.6385,16.0,4.355012,3.0547013,12.599999,0.0,0.0,0.065,0.121,24140.0,0.13593152,0.03458903916180134,0.21232876,0.08526028040796518,green,Baixo risco — condições normais
2025-09-08 20:00:00+00:00,32.788498,17.0,4.539674,3.8268526,9.0,0.0,0.0,0.065,0.121,24140.0,0.16881281,0.02773972600698471,0.21232876,0.09827626869082451,green,Baixo risco — condições normais
2025-09-08 21:00:00+00:00,31.2885,20.0,5.6551404,3.0547013,9.0,0.0,0.0,0.065,0.121,24140.0,0.23938511,0.02773972600698471,0.21232876,0.13356241956353188,green,Baixo risco — condições normais
2025-09-08 22:00:00+00:00,29.2885,24.0,6.635702,2.9024127,5.7599998,0.0,0.0,0.065,0.121,24140.0,0.29359382,0.021575341932475567,0.21232876,0.15758458292111754,green,Baixo risco — condições normais
2025-09-08 23:00:00+00:00,27.3885,26.0,6.1930532,4.5536795,9.72,0.0,0.0,0.066,0.121,24140.0,0.3337196,0.029166667722165585,0.21347032,0.18144313944503665,green,Baixo risco — condições normais
2025-09-09 00:00:00+00:00,26.738499,21.0,2.5952342,5.04,10.08,0.0,0.0,0.067,0.122,24140.0,0.25828493,0.02996575552970171,0.21575344,0.14412534097209573,green,Baixo risco — condições normais
2025-09-09 01:00:00+00:00,25.8885,24.0,3.7748413,6.28713,14.4,0.0,0.0,0.067,0.122,24140.0,0.26116782,0.03818493243306875,0.21575344,0.1496763783507049,green,Baixo risco — condições normais
2025-09-09 02:00:00+00:00,25.3385,25.0,3.8912172,7.072878,16.56,0.0,0.0,0.067,0.122,24140.0,0.2488011,0.0422945199534297,0.21575344,0.14554780861362815,green,Baixo risco — condições normais
2025-09-09 03:00:00+00:00,24.238499,28.0,4.571225,5.8048253,16.199999,0.0,0.0,0.067,0.122,24140.0,0.29582843,0.04160958621650934,0.21575344,0.16871900903061032,green,Baixo risco — condições normais
2025-09-09 04:00:00+00:00,23.0885,31.0,5.0376797,5.3999996,13.679999,0.0,0.0,0.068,0.122,24140.0,0.30665967,0.03687214571982622,0.21689498,0.17176590720191598,green,Baixo risco — condições normais
2025-09-09 05:00:00+00:00,22.3885,33.0,5.3263845,5.3999996,12.959999,0.0,0.0,0.068,0.122,24140.0,0.31838018,0.035502281971275806,0.21689498,0.1769412294961512,green,Baixo risco — condições normais
2025-09-09 06:00:00+00:00,21.988499,34.0,5.405552,4.32,14.04,0.0,0.0,0.068,0.122,24140.0,0.31161147,0.03755707759410143,0.21689498,0.17458427557721734,green,Baixo risco — condições normais
2025-09-09 07:00:00+00:00,21.5885,35.0,5.471231,5.4119864,13.679999,0.0,0.0,0.068,0.122,24140.0,0.30178574,0.03687214571982622,0.21689498,0.16932894149795175,green,Baixo risco — condições normais
2025-09-09 08:00:00+00:00,21.3385,36.0,5.656836,5.4477882,14.04,0.0,0.0,0.068,0.122,24140.0,0.3006469,0.03755707759410143,0.21689498,0.16910198936238885,green,Baixo risco — condições normais
2025-09-09 09:00:00+00:00,21.0885,37.0,5.831135,5.506941,14.4,0.0,0.0,0.069,0.121,24140.0,0.30525544,0.038242009468376637,0.21689498,0.17174872616305947,green,Baixo risco — condições normais
2025-09-09 10:00:00+00:00,21.6385,36.0,5.922286,5.2416787,14.759999,0.0,0.0,0.069,0.121,24140.0,0.28665397,0.038926939480006695,0.21689498,0.16279045259580016,green,Baixo risco — condições normais
2025-09-09 11:00:00+00:00,24.4385,31.0,6.210354,5.6920996,15.4800005,0.0,0.0,0.069,0.121,24140.0,0.25479853,0.04029680509120226,0.21689498,0.14754766831174493,green,Baixo risco — condições normais
2025-09-09 12:00:00+00:00,26.9385,28.0,6.8867736,7.9932966,24.84,0.0,0.0,0.069,0.121,24140.0,0.25954524,0.05810502264648676,0.21689498,0.15882512973621488,green,Baixo risco — condições normais
2025-09-09 13:00:00+00:00,29.8885,23.0,6.519619,10.703569,23.759998,0.0,0.0,0.068,0.121,24140.0,0.22151628,0.055993146263062954,0.21575344,0.1387547138147056,green,Baixo risco — condições normais
2025-09-09 14:00:00+00:00,32.4385,20.0,6.599899,9.531505,24.48,0.0,0.0,0.068,0.121,24140.0,0.19938019,0.05736301373690367,0.21575344,0.1283716014586389,green,Baixo risco — condições normais
2025-09-09 15:00:00+00:00,33.6885,18.0,6.089967,10.028439,22.68,0.0,0.0,0.067,0.121,24140.0,0.17838816,0.053881279192864895,0.21461187,0.11613472132012248,green,Baixo risco — condições normais
2025-09-09 16:00:00+00:00,33.9885,17.0,5.5060353,13.084402,29.16,0.0,0.0,0.066,0.121,24140.0,0.18939641,0.06615296471863985,0.21347032,0.12777468794956803,green,Baixo risco — condições normais
2025-09-09 17:00:00+00:00,34.4885,16.0,5.0343885,13.661038,30.239998,0.0,0.0,0.066,0.121,24140.0,0.18428531,0.06820776034146547,0.21347032,0.12624653661623597,green,Baixo risco — condições normais
2025-09-09 18:00:00+00:00,34.3885,16.0,4.954485,14.336861,30.239998,0.0,0.0,0.066,0.121,24140.0,0.18451741,0.06820776034146547,0.21347032,0.12636258685961366,green,Baixo risco — condições normais
2025-09-09 19:00:00+00:00,33.788498,17.0,5.345037,13.513193,31.319998,0.0,0.0,0.065,0.121,24140.0,0.20045045,0.07020547427237034,0.21232876,0.1353279622271657,green,Baixo risco — condições normais
2025-09-09 20:00:00+00:00,32.788498,19.0,6.14155,12.904882,29.16,0.0,0.0,0.065,0.121,24140.0,0.25669718,0.06609588675200939,0.21232876,0.16139653231948614,green,Baixo risco — condições normais
2025-09-09 21:00:00+00:00,31.0385,21.0,6.154959,11.013882,27.72,0.0,0.0,0.065,0.121,24140.0,0.30948484,0.06335615925490856,0.21232876,0.18642049934715033,green,Baixo risco — condições normais
2025-09-09 22:00:00+00:00,29.3385,25.0,7.2734194,6.849467,21.96,0.0,0.0,0.065,0.121,24140.0,0.3467801,0.05239726044237614,0.21232876,0.19958867598325014,green,Baixo risco — condições normais
2025-09-09 23:00:00+00:00,28.3385,27.0,7.5517964,5.1544156,16.199999,0.0,0.0,0.065,0.121,24140.0,0.33579543,0.041438352316617966,0.21232876,0.1886168923228979,green,Baixo risco — condições normais
2025-09-10 00:00:00+00:00,26.8885,32.0,8.805699,4.802999,12.24,0.0,0.0,0.066,0.121,24140.0,0.34817845,0.03396118711680174,0.21347032,0.19106981670483947,green,Baixo risco — condições normais
2025-09-10 01:00:00+00:00,25.8885,34.0,8.829618,6.763786,15.4800005,0.0,0.0,0.066,0.121,24140.0,0.34366935,0.04012557212263346,0.21347032,0.19189746351912618,green,Baixo risco — condições normais
2025-09-10 02:00:00+00:00,25.5385,35.0,8.951569,7.289445,18.359999,0.0,0.0,0.066,0.121,24140.0,0.3421148,0.04560502339154482,0.21347032,0.19385991478338838,green,Baixo risco — condições normais
2025-09-10 03:00:00+00:00,24.8385,37.0,9.157683,6.1305785,17.64,0.0,0.0,0.067,0.121,24140.0,0.32821468,0.04429223667830229,0.21461187,0.18625345593318343,green,Baixo risco — condições normais
2025-09-10 04:00:00+00:00,24.1385,40.0,9.694345,4.8433046,14.759999,0.0,0.0,0.067,0.121,24140.0,0.33281246,0.03881278354674578,0.21461187,0.18581262091174722,green,Baixo risco — condições normais
2025-09-10 05:00:00+00:00,23.1385,43.0,9.874722,3.8939953,12.24,0.0,0.0,0.067,0.121,24140.0,0.35214588,0.03401826415210962,0.21461187,0.19308207230642438,green,Baixo risco — condições normais
2025-09-10 06:00:00+00:00,21.5885,49.0,10.418844,3.8773184,10.08,0.0,0.0,0.068,0.12,24140.0,0.39047158,0.029908676631748676,0.21461187,0.2101901271380484,green,Baixo risco — condições normais
2025-09-10 07:00:00+00:00,20.988499,51.0,10.467148,3.6,9.0,0.0,0.0,0.068,0.12,24140.0,0.3910529,0.027853881008923054,0.21461187,0.2094533913768828,green,Baixo risco — condições normais
2025-09-10 08:00:00+00:00,20.5885,53.0,10.675108,3.8268526,9.0,0.0,0.0,0.068,0.12,24140.0,0.3906704,0.027853881008923054,0.21461187,0.20926213497295976,green,Baixo risco — condições normais
2025-09-10 09:00:00+00:00,20.2885,53.0,10.397234,3.6,9.36,0.0,0.0,0.069,0.12,24140.0,0.36723936,0.02859589084982872,0.21575342,0.19791762344539165,green,Baixo risco — condições normais
2025-09-10 10:00:00+00:00,20.4385,54.0,10.817073,3.8268526,9.72,0.0,0.0,0.069,0.12,24140.0,0.3646362,0.029280822724103928,0.21575342,0.19695851765573025,green,Baixo risco — condições normais
2025-09-10 11:00:00+00:00,23.988499,47.0,11.985381,3.8268526,11.159999,0.0,0.0,0.069,0.12,24140.0,0.3184274,0.03202054649591446,0.21575342,0.17522398009896278,green,Baixo risco — condições normais
2025-09-10 12:00:00+00:00,27.0885,37.0,11.150995,9.422101,25.199999,0.0,0.0,0.069,0.12,24140.0,0.3049272,0.05873287282884121,0.21575342,0.18183003645390272,green,Baixo risco — condições normais
2025-09-10 13:00:00+00:00,29.3385,32.0,10.937143,12.819235,28.44,0.0,0.0,0.068,0.12,24140.0,0.284387,0.06484018545597792,0.21461187,0.17461358895525336,green,Baixo risco — condições normais
2025-09-10 14:00:00+00:00,31.3385,28.0,10.6529,10.799999,28.08,0.0,0.0,0.068,0.12,24140.0,0.25808334,0.06415524985641241,0.21461187,0.1611192966811359,green,Baixo risco — condições normais
2025-09-10 15:00:00+00:00,33.038498,24.0,9.784174,7.8954163,23.759998,0.0,0.0,0.067,0.12,24140.0,0.21987183,0.055878990329802036,0.21347032,0.13787541212514043,green,Baixo risco — condições normais
2025-09-10 16:00:00+00:00,34.1385,21.0,8.714981,6.28713,18.359999,0.0,0.0,0.065,0.12,24140.0,0.18422118,0.0454908674582839,0.21118721,0.11485602287575603,green,Baixo risco — condições normais
2025-09-10 17:00:00+00:00,34.6385,19.0,7.6503944,8.049845,18.359999,0.0,0.0,0.065,0.12,24140.0,0.17047334,0.0454908674582839,0.21118721,0.10798210231587291,green,Baixo risco — condições normais
2025-09-10 18:00:00+00:00,34.4385,18.0,6.6976647,6.792466,20.16,0.0,0.0,0.064,0.12,24140.0,0.16947243,0.048858449794352055,0.21004567,0.10916543798521161,green,Baixo risco — condições normais
2025-09-10 19:00:00+00:00,34.038498,18.0,6.373596,7.8954163,18.0,0.0,0.0,0.064,0.12,24140.0,0.16422398,0.04474885854870081,0.21004567,0.10448642121627927,green,Baixo risco — condições normais
2025-09-10 20:00:00+00:00,33.1385,18.0,5.6441097,8.287822,18.359999,0.0,0.0,0.064,0.12,24140.0,0.19512507,0.04543379042297602,0.21004567,0.1202794318087399,green,Baixo risco — condições normais
2025-09-10 21:00:00+00:00,31.3885,20.0,5.7373185,6.1094027,18.359999,0.0,0.0,0.064,0.12,24140.0,0.25637123,0.04543379042297602,0.21004567,0.15090251015499234,green,Baixo risco — condições normais
2025-09-10 22:00:00+00:00,28.5885,24.0,6.047187,4.6102495,11.5199995,0.0,0.0,0.064,0.12,24140.0,0.32213452,0.03242009039968252,0.21004567,0.17727730749174953,green,Baixo risco — condições normais
2025-09-10 23:00:00+00:00,26.7885,26.0,5.6833315,4.5820518,10.08,0.0,0.0,0.064,0.119,24140.0,0.34752995,0.029623289592564106,0.20890412,0.18857661867514253,green,Baixo risco — condições normais
2025-09-11 00:00:00+00:00,25.9385,30.0,7.0327587,4.0249224,10.440001,0.0,0.0,0.068,0.123,24140.0,0.3518075,0.03076484240591526,0.21803655,0.19128617364913225,green,Baixo risco — condições normais
2025-09-11 01:00:00+00:00,25.0385,30.0,6.2546463,4.510787,10.440001,0.0,0.0,0.068,0.123,24140.0,0.30167106,0.03076484240591526,0.21803655,0.16621795017272234,green,Baixo risco — condições normais
2025-09-11 02:00:00+00:00,24.738499,28.0,5.00029,4.8965297,11.5199995,0.0,0.0,0.068,0.123,24140.0,0.25990656,0.032819634303450584,0.21803655,0.146363097243011,green,Baixo risco — condições normais
2025-09-11 03:00:00+00:00,24.6885,25.0,3.3408484,5.1165614,12.24,0.0,0.0,0.068,0.122,24140.0,0.2144396,0.03413242008537054,0.21689498,0.1242860103957355,green,Baixo risco — condições normais
2025-09-11 04:00:00+00:00,24.4385,24.0,2.5529594,5.0911684,12.599999,0.0,0.0,0.069,0.122,24140.0,0.20950033,0.03487442713230848,0.21803653,0.12218737741932273,green,Baixo risco — condições normais
2025-09-11 05:00:00+00:00,24.0885,23.0,1.6614829,5.8603754,14.759999,0.0,0.0,0.069,0.122,24140.0,0.21095581,0.03898401651531458,0.21803653,0.12496991502121091,green,Baixo risco — condições normais
2025-09-11 06:00:00+00:00,23.8385,23.0,1.4516832,6.3690495,18.359999,0.0,0.0,0.069,0.122,24140.0,0.22704104,0.045833333395421505,0.21803653,0.13643718464300036,green,Baixo risco — condições normais
2025-09-11 07:00:00+00:00,23.6385,24.0,1.8783523,6.12,16.56,0.0,0.0,0.069,0.122,24140.0,0.23288749,0.04240867402404547,0.21803653,0.1376480828039348,green,Baixo risco — condições normais
2025-09-11 08:00:00+00:00,22.988499,26.0,2.4509706,5.95906,16.199999,0.0,0.0,0.069,0.122,24140.0,0.25584403,0.04172374028712511,0.21803653,0.14878388354554772,green,Baixo risco — condições normais
2025-09-11 09:00:00+00:00,22.5885,26.0,2.11031,6.4096174,16.56,0.0,0.0,0.069,0.122,24140.0,0.25938204,0.04240867402404547,0.21803653,0.15089535666629672,green,Baixo risco — condições normais
2025-09-11 10:00:00+00:00,23.0385,26.0,2.4935496,6.638072,15.84,0.0,0.0,0.07,0.122,24140.0,0.24588242,0.04109589010477066,0.21917808,0.14348915591835976,green,Baixo risco — condições normais
2025-09-11 11:00:00+00:00,25.988499,21.0,1.9733112,8.287822,20.16,0.0,0.0,0.07,0.122,24140.0,0.20943281,0.049315070733428,0.21917808,0.12937394063919783,green,Baixo risco — condições normais
2025-09-11 12:00:00+00:00,28.8385,18.0,2.1522388,12.24,30.239998,0.0,0.0,0.069,0.122,24140.0,0.21182442,0.06843607034534216,0.21803653,0.14013024372979999,green,Baixo risco — condições normais
2025-09-11 13:00:00+00:00,31.5385,14.0,0.806891,15.617529,33.839996,0.0,0.0,0.068,0.122,24140.0,0.18684839,0.07522830832749605,0.21689498,0.13103834772482514,green,Baixo risco — condições normais
2025-09-11 14:00:00+00:00,33.6385,12.0,0.31175524,16.179987,37.079998,0.0,0.0,0.067,0.122,24140.0,0.17467213,0.08133561071008444,0.21575344,0.12800386874005198,green,Baixo risco — condições normais
2025-09-11 15:00:00+00:00,35.038498,11.0,0.18648833,14.003028,34.56,0.0,0.0,0.066,0.122,24140.0,0.15524499,0.07648401614278555,0.21461187,0.11586450366303325,green,Baixo risco — condições normais
2025-09-11 16:00:00+00:00,35.8885,10.0,0.0,12.287555,30.599998,0.0,0.0,0.065,0.122,24140.0,0.1351012,0.06889269221574068,0.21347032,0.10199694568291306,green,Baixo risco — condições normais
2025-09-11 17:00:00+00:00,36.1885,11.0,1.0658392,10.483357,27.0,0.0,0.0,0.064,0.121,24140.0,0.1309047,0.061929224990308285,0.21118721,0.09641696466132998,green,Baixo risco — condições normais
2025-09-11 18:00:00+00:00,36.2385,11.0,1.1040455,7.5942073,23.039999,0.0,0.0,0.064,0.121,24140.0,0.11948448,0.054394974373281,0.21118721,0.08693972555920482,green,Baixo risco — condições normais
2025-09-11 19:00:00+00:00,35.6385,11.0,0.6453931,7.9932976,19.08,0.0,0.0,0.063,0.121,24140.0,0.12146887,0.04680365417152643,0.21004567,0.08413626300171018,green,Baixo risco — condições normais
2025-09-11 20:00:00+00:00,34.538498,11.0,0.0,8.350138,18.359999,0.0,0.0,0.063,0.121,24140.0,0.15334374,0.04543379042297602,0.21004567,0.09938876377418637,green,Baixo risco — condições normais
2025-09-11 21:00:00+00:00,32.4385,13.0,0.48609942,5.8603754,18.359999,0.0,0.0,0.063,0.121,24140.0,0.23363897,0.04543379042297602,0.21004567,0.13953638123348355,green,Baixo risco — condições normais
2025-09-11 22:00:00+00:00,29.6885,17.0,2.039254,3.6179552,12.599999,0.0,0.0,0.064,0.121,24140.0,0.30872554,0.03453196119517088,0.21118721,0.17162874853238463,green,Baixo risco — condições normais
2025-09-11 23:00:00+00:00,28.238499,23.0,5.139363,2.5959969,8.28,0.0,0.0,0.064,0.121,24140.0,0.35594827,0.026312784291803837,0.21118721,0.19113052682951093,green,Baixo risco — condições normais
2025-09-12 00:00:00+00:00,27.3385,22.0,3.75223,2.8116899,5.7599998,0.0,0.0,0.064,0.121,24140.0,0.29783905,0.021518263965845108,0.21118721,0.15967865474522114,green,Baixo risco — condições normais
2025-09-12 01:00:00+00:00,26.1385,22.0,2.7520745,3.7585104,6.8399997,0.0,0.0,0.065,0.121,24140.0,0.25084305,0.023630136623978615,0.21232876,0.13723659235984087,green,Baixo risco — condições normais
2025-09-12 02:00:00+00:00,25.3885,21.0,1.4755538,4.0249224,8.64,0.0,0.0,0.065,0.121,24140.0,0.21347249,0.027054794132709503,0.21232876,0.12026363983750343,green,Baixo risco — condições normais
2025-09-12 03:00:00+00:00,24.7885,21.0,0.97759396,3.8773184,9.0,0.0,0.0,0.065,0.121,24140.0,0.21392366,0.02773972600698471,0.21232876,0.1208316944539547,green,Baixo risco — condições normais
2025-09-12 04:00:00+00:00,24.5885,22.0,1.4590578,5.1544156,11.5199995,0.0,0.0,0.066,0.121,24140.0,0.21557446,0.032591323368251324,0.21347032,0.12408289080485702,green,Baixo risco — condições normais
2025-09-12 05:00:00+00:00,24.5885,22.0,1.4590578,5.6920996,13.32,0.0,0.0,0.066,0.121,24140.0,0.213259,0.03601598087698221,0.21347032,0.12463748874142766,green,Baixo risco — condições normais
2025-09-12 06:00:00+00:00,24.2885,22.0,1.2086464,5.154415,18.72,0.0,0.0,0.066,0.121,24140.0,0.22524858,0.046289955265820026,0.21347032,0.13576926523819566,green,Baixo risco — condições normais
2025-09-12 07:00:00+00:00,23.9385,22.0,0.91643953,5.8048253,13.679999,0.0,0.0,0.067,0.121,24140.0,0.21083316,0.036757989786565304,0.21461187,0.12379557592794299,green,Baixo risco — condições normais
2025-09-12 08:00:00+00:00,23.7885,22.0,0.7911881,5.692099,13.679999,0.0,0.0,0.067,0.12,24140.0,0.21313617,0.03670091275125742,0.21347032,0.12491853954270482,green,Baixo risco — condições normais
2025-09-12 09:00:00+00:00,23.6385,21.0,0.022618013,6.1094027,14.04,0.0,0.0,0.067,0.12,24140.0,0.20400666,0.03738584462553263,0.21347032,0.1206962508149445,green,Baixo risco — condições normais
2025-09-12 10:00:00+00:00,23.9385,21.0,0.2718129,6.696387,15.4800005,0.0,0.0,0.067,0.12,24140.0,0.20171551,0.04012557212263346,0.21347032,0.1209205430932343,green,Baixo risco — condições normais
2025-09-12 11:00:00+00:00,27.1385,18.0,0.7687379,9.178235,21.24,0.0,0.0,0.067,0.12,24140.0,0.19060414,0.05108447466045618,0.21347032,0.12084430502727628,green,Baixo risco — condições normais
2025-09-12 12:00:00+00:00,29.5885,18.0,2.7620683,12.074766,28.44,0.0,0.0,0.067,0.12,24140.0,0.20476963,0.06478310842067003,0.21347032,0.1347763673402369,green,Baixo risco — condições normais
2025-09-12 13:00:00+00:00,32.288498,14.0,1.3982205,13.797912,30.239998,0.0,0.0,0.066,0.12,24140.0,0.1747016,0.06815068237483501,0.21232876,0.12142614182084799,green,Baixo risco — condições normais
2025-09-12 14:00:00+00:00,34.3885,12.0,0.8917704,11.159999,31.319998,0.0,0.0,0.065,0.12,24140.0,0.1563983,0.07014839630573988,0.21118721,0.11327334633097053,green,Baixo risco — condições normais
2025-09-12 15:00:00+00:00,36.0885,12.0,2.2050674,3.8773184,24.84,0.0,0.0,0.064,0.12,24140.0,0.13384423,0.057762556709349155,0.21004567,0.09580339165404439,green,Baixo risco — condições normais
2025-09-12 16:00:00+00:00,36.6885,11.0,1.4478785,5.0911684,14.04,0.0,0.0,0.064,0.12,24140.0,0.092735015,0.037214611656963825,0.21004567,0.06497481325641274,green,Baixo risco — condições normais
2025-09-12 17:00:00+00:00,36.9385,10.0,0.3139834,8.714677,19.8,0.0,0.0,0.063,0.12,24140.0,0.09913494,0.048116437159478664,0.20890412,0.07362568704411387,green,Baixo risco — condições normais
2025-09-12 18:00:00+00:00,36.4885,10.0,0.0,8.854829,22.68,0.0,0.0,0.062,0.12,24140.0,0.10857256,0.05353881325572729,0.20776255,0.0810556854121387,green,Baixo risco — condições normais
2025-09-12 19:00:00+00:00,35.788498,10.0,0.0,10.144082,21.96,0.0,0.0,0.062,0.12,24140.0,0.1296695,0.052168949507176876,0.20776255,0.09091922594234347,green,Baixo risco — condições normais
2025-09-12 20:00:00+00:00,34.6885,11.0,0.0,11.269782,24.119999,0.0,0.0,0.062,0.12,24140.0,0.19100729,0.05627853702753782,0.20776255,0.12364291166886687,green,Baixo risco — condições normais
2025-09-12 21:00:00+00:00,32.9385,13.0,0.87675214,10.464797,24.84,0.0,0.0,0.062,0.119,24140.0,0.2521685,0.057591323740780354,0.206621,0.1548799150623381,green,Baixo risco — condições normais
2025-09-12 22:00:00+00:00,31.1385,16.0,2.3542907,6.725354,21.24,0.0,0.0,0.063,0.119,24140.0,0.30082113,0.050799086689949036,0.20776257,0.17581010609865189,green,Baixo risco — condições normais
2025-09-12 23:00:00+00:00,29.8885,17.0,2.2007425,5.0528407,15.84,0.0,0.0,0.063,0.119,24140.0,0.28987467,0.04052511416375637,0.20776257,0.16519989352673292,green,Baixo risco — condições normais
2025-09-13 00:00:00+00:00,27.6885,22.0,4.0437965,4.2136917,12.24,0.0,0.0,0.068,0.125,24140.0,0.3210626,0.03430365305393934,0.22031964,0.17768312385305762,green,Baixo risco — condições normais
2025-09-13 01:00:00+00:00,26.7885,22.0,3.293921,4.198285,9.72,0.0,0.0,0.068,0.124,24140.0,0.2791741,0.02945205569267273,0.21917808,0.1543130725622177,green,Baixo risco — condições normais
2025-09-13 02:00:00+00:00,26.0885,23.0,3.3387032,4.39436,9.72,0.0,0.0,0.068,0.124,24140.0,0.27240273,0.02945205569267273,0.21917808,0.15092739462852478,green,Baixo risco — condições normais
2025-09-13 03:00:00+00:00,25.4385,23.0,2.7938378,5.315336,11.879999,0.0,0.0,0.068,0.124,24140.0,0.2344948,0.03356164135038853,0.21917808,0.13402822334319353,green,Baixo risco — condições normais
2025-09-13 04:00:00+00:00,25.4385,21.0,1.5170406,6.9247384,16.199999,0.0,0.0,0.068,0.124,24140.0,0.21572098,0.04178081825375557,0.21917808,0.1287508998066187,green,Baixo risco — condições normais
2025-09-13 05:00:00+00:00,25.3885,19.0,0.086578846,7.145796,17.28,0.0,0.0,0.068,0.124,24140.0,0.19050032,0.04383561573922634,0.21917808,0.11716796737164259,green,Baixo risco — condições normais
2025-09-13 06:00:00+00:00,24.3885,24.0,2.5108066,5.904439,16.919998,0.0,0.0,0.068,0.124,24140.0,0.23848209,0.043150683864951134,0.21917808,0.1408163858577609,green,Baixo risco — condições normais
2025-09-13 07:00:00+00:00,24.0885,24.0,2.2578585,5.904439,15.4800005,0.0,0.0,0.069,0.124,24140.0,0.24483849,0.040468037128448486,0.22031963,0.14265326410531998,green,Baixo risco — condições normais
2025-09-13 08:00:00+00:00,23.988499,24.0,2.1735322,6.1305785,15.4800005,0.0,0.0,0.069,0.124,24140.0,0.25154072,0.040468037128448486,0.22031963,0.14600437879562378,green,Baixo risco — condições normais
2025-09-13 09:00:00+00:00,23.9385,24.0,2.1313689,6.618519,16.56,0.0,0.0,0.069,0.124,24140.0,0.22777005,0.04252282902598381,0.22031963,0.13514643721282482,green,Baixo risco — condições normais
2025-09-13 10:00:00+00:00,23.988499,25.0,2.747903,5.8603754,16.199999,0.0,0.0,0.069,0.124,24140.0,0.23051211,0.041837895289063454,0.22031963,0.13617500383406878,green,Baixo risco — condições normais
2025-09-13 11:00:00+00:00,26.3385,23.0,3.5482073,6.3690495,16.919998,0.0,0.0,0.069,0.124,24140.0,0.21102539,0.04320776090025902,0.22031963,0.12711657397449017,green,Baixo risco — condições normais
2025-09-13 12:00:00+00:00,28.8885,22.0,5.0429535,9.220499,24.84,0.0,0.0,0.068,0.124,24140.0,0.22121482,0.0582191776484251,0.21917808,0.13971699681133032,green,Baixo risco — condições normais
